Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
city blood tonic 200ml,,1006,,,28.5,40.3509,40.0,,0,0,1,0,1,,,,,,
V2 Delay Spray,Pharmaceuticals,1007,2501041638002,,21,66.6667,35.0,,0,0,1,0,1,,,,,,
Fanta Can 330ml,Non-pharmaceuticals,1008,2501041659380,,7.6,57.8947,12.0,,0,0,1,0,0,,,,,,
Skin Asthetics  Vitamin C Collagen Serum 50ml,Non-pharmaceuticals,1009,2501041730508,,200,30,260.0,,0,0,1,0,1,,,,,,
Clinical Works Vitamin C Serum,Non-pharmaceuticals,1010,2501041732458,,220,34.0909,295.0,,0,0,1,0,1,,,,,,
Nuventin Vitamin C Serum,Non-pharmaceuticals,1011,2501041735152,,210,40.4762,295.0,,0,0,1,0,1,,,,,,
Envy Vitamin C&E Serum,Non-pharmaceuticals,1012,2501041738269,,200,40,280.0,,0,0,1,0,1,,,,,,
Advanced Clinical Collagern Serum,Non-pharmaceuticals,1013,2501041740514,,200,30,260.0,,0,0,1,0,1,,,,,,
Skin Ceremony Collagen & Vit C Serum,Non-pharmaceuticals,1014,2501041743058,,200,40,280.0,,0,0,1,0,1,,,,,,
Reventin Body Cream,Non-pharmaceuticals,1015,2503020009292,,220,40.9091,310.0,,0,0,1,0,1,,,,,,
Utracare Daily Body Lotion,Non-pharmaceuticals,1016,2503020017020,,200,40,280.0,,0,0,1,0,1,,,,,,
Spa Scriptions  Body Lotion,Non-pharmaceuticals,1017,2503020019413,,220,40.9091,310.0,,0,0,1,0,1,,,,,,
Olay Hyauronic Body Lotion,Non-pharmaceuticals,1018,2503020023182,,250,40,350.0,,0,0,1,0,1,,,,,,
Olay Collagen Body Lotion,Non-pharmaceuticals,1019,2503020024387,,250,40,350.0,,0,0,1,0,1,,,,,,
Dr Meiner Body Lotion,Non-pharmaceuticals,1020,2503020027241,,96,40.625,135.0,,0,0,1,0,1,,,,,,
Amlactin Daily 567g,Non-pharmaceuticals,1021,2503020033297,,250,52,380.0,,0,0,1,0,1,,,,,,
Amlactin Daily 140g,Non-pharmaceuticals,1022,2503020035260,,220,34.0909,295.0,,0,0,1,0,1,,,,,,
Amlactin Daily Vitamin C 140g,Non-pharmaceuticals,1023,2503020038186,,220,34.0909,295.0,,0,0,1,0,1,,,,,,
Amlactin Daily Vitamin C 225g,Non-pharmaceuticals,1024,2503020041100,,240,35.4167,325.0,,0,0,1,0,1,,,,,,
KIYO Body Cream,Non-pharmaceuticals,1025,2503020042565,,200,40,280.0,,0,0,1,0,1,,,,,,
Palmer's Cocoa Butter 1L,Non-pharmaceuticals,1026,2503020049472,,280,41.0714,395.0,,0,0,1,0,1,,,,,,
Essential Therapy Cocoa Butter Lotion,Non-pharmaceuticals,1027,2503020057330,,230,43.4783,330.0,,0,0,1,0,1,,,,,,
Beauty Skin Balance Coconut Shea Lotion,Non-pharmaceuticals,1028,2503020059259,,230,43.4783,330.0,,0,0,1,0,1,,,,,,
Clean Botanica Vit C Mango Lotion,Non-pharmaceuticals,1029,2503020101460,,200,40,280.0,,0,0,1,0,1,,,,,,
Nature Love Body Lotion,Non-pharmaceuticals,1030,2503020103495,,220,40.9091,310.0,,0,0,1,0,1,,,,,,
Lubriderm Daily Lotion 709ml,Non-pharmaceuticals,1031,,,350,40,490.0,,0,0,1,0,1,,,,,,
Luex Baby Powder,Non-pharmaceuticals,1032,2503020118055,,6,66.6667,10.0,,0,0,1,0,1,,,,,,
Hand Lotin 700ml,Pharmaceuticals,1033,2503020129037,,170,32.3529,225.0,,0,0,1,0,1,,,,,,
Odoban Disinfectant Spray,Non-pharmaceuticals,1034,2503020140506,,90,44.4444,130.0,,0,0,1,0,1,,,,,,
Nursing Pad,Non-pharmaceuticals,1035,2503020205571,,1.1,81.8182,2.0,,0,0,1,0,1,,,,,,
Acretin 0.05%,,1036,2503020310404,,110,45.4545,160.0,,0,0,1,0,1,,,,,,
Acnecinamide gel Cream,Pharmaceuticals,1037,2503020311494,,170,45.2941,247.0,,0,0,1,0,1,,,,,,
Acnecinamide Cleansing gel ,Pharmaceuticals,1038,,,110,45.4545,160.0,,0,0,1,0,1,,,,,,
Sulpher Zinc oxide Salicylic Soap,Pharmaceuticals,1039,,,18,52.7778,27.5,,0,0,1,0,1,,,,,,
Drez V Gel,Pharmaceuticals,1040,2503020329253,,50,58,79.0,,0,0,1,0,1,,,,,,
Silvederma cream,Pharmaceuticals,1041,2503020331126,,74,44.5946,107.0,,0,0,1,0,1,,,,,,
Neutrogena Bath Gel ,Non-pharmaceuticals,1042,2503021954164,,300,60,480.0,,0,0,1,0,1,,,,,,
Neutrogena Oil,Non-pharmaceuticals,1043,2503021955161,,300,50,450.0,,0,0,1,0,1,,,,,,
Clorox After Wash,Non-pharmaceuticals,1044,2503021957578,,80,62.5,130.0,,0,0,1,0,1,,,,,,
Olay Regenerist Body Wash,Non-pharmaceuticals,1045,2503022006299,,180,47.2222,265.0,,0,0,1,0,1,,,,,,
Cocoa Magic Body Wash,Non-pharmaceuticals,1046,2503022008033,,100,50,150.0,,0,0,1,0,1,,,,,,
Veet Gold Soap,Non-pharmaceuticals,1047,2503022015017,,45,44.4444,65.0,,0,0,1,0,1,,,,,,
Prolife Calcium,Non-pharmaceuticals,1048,2503022036548,,27,66.6667,45.0,,0,0,1,0,1,,,,,,
Gamalate B6 Tab,Pharmaceuticals,1049,2503022110163,,5,70,8.5,,0,0,1,0,1,,,,,,
Recart Cap,Pharmaceuticals,1050,2503022115083,,150,40,210.0,,0,0,1,0,1,,,,,,
Vitafusion Vitamin B12 Gummies,,1051,,,2.4,-16.6667,2.0,,0,0,1,0,1,,,,,,
Vitafusion Women multi,Pharmaceuticals,1052,2503022120063,,1.8,11.1111,2.0,,0,0,1,0,1,,,,,,
Odomos Repellent Cream,Pharmaceuticals,1053,2503032219313,,40,0,40.0,,0,0,1,0,1,,,,,,
Mokate Gold Cappuccino,Non-pharmaceuticals,1054,2503032226182,,40,50,60.0,,0,0,1,0,1,,,,,,
Nescafe Sachet,Non-pharmaceuticals,1055,2503032228193,,2.5,60,4.0,,0,0,1,0,1,,,,,,
Everpak Tissue,Non-pharmaceuticals,1056,2503032234194,,10,100,20.0,,0,0,1,0,1,,,,,,
SOS Advance Syrup,Pharmaceuticals,1057,2503032238451,,218,46.789,320.0,,0,0,1,0,1,,,,,,
Vitamin B Compound Strong Tab,Pharmaceuticals,1058,2503052255223,,26,46.1538,38.0,,0,0,1,0,1,,,,,,
Wellwoman Vegan,Pharmaceuticals,1059,2503052316108,,153.21,43.5938,220.0,,0,0,1,0,1,,,,,,
Seven Seas Multivitamin ,Pharmaceuticals,1060,2503052328095,,130,46.1538,190.0,,0,0,1,0,1,,,,,,
Olay Regenerist Face Cream,Non-pharmaceuticals,1061,2503061602575,,250,40,350.0,,0,0,1,0,1,,,,,,
VSC Tumeric Face Cream,Non-pharmaceuticals,1062,2503061604357,,110,45.4545,160.0,,0,0,1,0,1,,,,,,
Clinical Works Rose& Vitamin C Serum,Non-pharmaceuticals,1063,2503061606467,,200,40,280.0,,0,0,1,0,1,,,,,,
Body Prescriptions Retinol Face Cream,,1064,,,200,40,280.0,,0,0,1,0,1,,,,,,
Olay Sensitive Cleanser,Non-pharmaceuticals,1065,2503061724314,,200,40,280.0,,0,0,1,0,1,,,,,,
CSK Anti wrinkle Essence,Non-pharmaceuticals,1066,2503061725489,,55,45.4545,80.0,,0,0,1,0,1,,,,,,
SPA Scriptions Day&Night Face Cream,Non-pharmaceuticals,1067,2503061744305,,330,45.4545,480.0,,0,0,1,0,1,,,,,,
Berkley Jesen Sport Sunscreen,Non-pharmaceuticals,1068,2503061745524,,115,47.8261,170.0,,0,0,1,0,1,,,,,,
Biore UV Sunscreen,Non-pharmaceuticals,1069,,,165,48.4848,245.0,,0,0,1,0,1,,,,,,
Cosrx Toner,Non-pharmaceuticals,1070,2503061749256,,180,44.4444,260.0,,0,0,1,0,1,,,,,,
Dickson's Toner,Non-pharmaceuticals,1071,2503061750245,,120,50,180.0,,0,0,1,0,1,,,,,,
Dr Wellness Vit C Toner,Non-pharmaceuticals,1072,2503061752126,,150,40,210.0,,0,0,1,0,1,,,,,,
Ellen Tracy Toner,Non-pharmaceuticals,1073,2503061753383,,150,40,210.0,,0,0,1,0,1,,,,,,
Elizabeth Arden Toner,Non-pharmaceuticals,1074,2503061754267,,150,40,210.0,,0,0,1,0,1,,,,,,
Giovanny Facial Prime & Setting Mist,Non-pharmaceuticals,1075,2503061757251,,150,46.6667,220.0,,0,0,1,0,1,,,,,,
Dr Lift Cleanser,Non-pharmaceuticals,1076,2503061801145,,195,43.5897,280.0,,0,0,1,0,1,,,,,,
Cetaphil Cleanser,Non-pharmaceuticals,1077,2503061802319,,225,42.2222,320.0,,0,0,1,0,1,,,,,,
Advanced Clinicals Rosewater Collagen Mist,,1078,2503061858446,,180,41.6667,255.0,,0,0,1,0,1,,,,,,
Loreal Hyauronic Serum,Non-pharmaceuticals,1079,2503061901418,,110,45.4545,160.0,,0,0,1,0,1,,,,,,
Face Mask Gel,Non-pharmaceuticals,1080,2503061907021,,300,43.3333,430.0,,0,0,1,0,1,,,,,,
Vitamin C+Vitamin B Serum,Non-pharmaceuticals,1081,2503061909476,,200,40,280.0,,0,0,1,0,1,,,,,,
Reventin Hyauronic & Vitamin C Serum,Non-pharmaceuticals,1082,,,200,40,280.0,,0,0,1,0,1,,,,,,
"Retinol Eye Serum,",Non-pharmaceuticals,1083,2503061913022,,200,40,280.0,,0,0,1,0,1,,,,,,
Delfanti Vitamin C+Collagen Serum,Non-pharmaceuticals,1084,2503061916306,,160,62.5,260.0,,0,0,1,0,1,,,,,,
Global Beauty Vitamin C Serum,Non-pharmaceuticals,1085,2503061918492,,180,41.6667,255.0,,0,0,1,0,1,,,,,,
Hemp Infused Face Oil,Non-pharmaceuticals,1086,2503061922086,,200,40,280.0,,0,0,1,0,1,,,,,,
Face Serum+Eye Cream,Non-pharmaceuticals,1087,2503061924134,,220,40.9091,310.0,,0,0,1,0,1,,,,,,
Skin Therapy Vitamin C Serum,Non-pharmaceuticals,1088,2503061926428,,200,40,280.0,,0,0,1,0,1,,,,,,
Skin Aesthetics Vitamin C Collagen Serum,Non-pharmaceuticals,1089,2503061930401,,200,40,280.0,,0,0,1,0,1,,,,,,
Cien Deo Spray,Non-pharmaceuticals,1090,2503061935062,,30,51.6667,45.5,,0,0,1,0,1,,,,,,
Tea Tree Oil ,,1091,2503061942152,,40,50,60.0,,0,0,1,0,1,,,,,,
Shimmer Oil,Non-pharmaceuticals,1092,2503061947256,,200,47.5,295.0,,0,0,1,0,1,,,,,,
Palmers's Oil ,Non-pharmaceuticals,1093,2503061949533,,140,41.4286,198.0,,0,0,1,0,1,,,,,,
Colgate 0-2 Brush,Non-pharmaceuticals,1094,2503061956265,,5,60,8.0,,0,0,1,0,1,,,,,,
Colgate 0-2 Paste,Non-pharmaceuticals,1095,2503062137106,,10,70,17.0,,0,0,1,0,1,,,,,,
Donto Dent,,1096,2503062148003,,30,50,45.0,,0,0,1,0,1,,,,,,
Dental Floss 50's,Non-pharmaceuticals,1097,2503062152499,,28,42.8571,40.0,,0,0,1,0,1,,,,,,
Silicon Brush For Kids,Non-pharmaceuticals,1098,2503062157333,,10,50,15.0,,0,0,1,0,1,,,,,,
Dental Pro mouth wash,Pharmaceuticals,1099,2503062203559,,30,83.3333,55.0,,0,0,1,0,1,,,,,,
Channel Perfume,Non-pharmaceuticals,1100,2503062213589,,1000,25,1250.0,,0,0,1,0,1,,,,,,
Jarden Enchante Perfume,Non-pharmaceuticals,1101,2503062232085,,200,47.5,295.0,,0,0,1,0,1,,,,,,
Amazing Life Perfume,Pharmaceuticals,1102,2503062241469,,200,47.5,295.0,,0,0,1,0,1,,,,,,
Larive Perfume,Non-pharmaceuticals,1103,2503062242398,,200,47.5,295.0,,0,0,1,0,1,,,,,,
Alure Home Perfume,Pharmaceuticals,1104,2503062244217,,1000,10,1100.0,,0,0,1,0,1,,,,,,
Aqua De Gio Perfume,Non-pharmaceuticals,1105,2503062247546,,1000,10,1100.0,,0,0,1,0,1,,,,,,
Amazing Life For her,,1106,2503062250430,,200,47.5,295.0,,0,0,1,0,1,,,,,,
Varanti Gold Perfume,Non-pharmaceuticals,1107,2503062256449,,200,47.5,295.0,,0,0,1,0,1,,,,,,
Varanti Bro Perfume,Non-pharmaceuticals,1108,2503062302122,,200,47.5,295.0,,0,0,1,0,1,,,,,,
Magnolia Body Care,Non-pharmaceuticals,1109,2503062303105,,250,60,400.0,,0,0,1,0,1,,,,,,
Galore Body Care,Non-pharmaceuticals,1110,2503062309237,,250,60,400.0,,0,0,1,0,1,,,,,,
Spa Body  Care,Non-pharmaceuticals,1111,2503062337162,,250,60,400.0,,0,0,1,0,1,,,,,,
Bevola Hand Cream,Non-pharmaceuticals,1112,2503070349409,,20,100,40.0,,0,0,1,0,1,,,,,,
Cotton Bud Johnson's,Non-pharmaceuticals,1113,2503070351396,,10,100,20.0,,0,0,1,0,1,,,,,,
Care Life Hand Wash,Non-pharmaceuticals,1114,2503070353185,,25,60,40.0,,0,0,1,0,1,,,,,,
Essential Beauty  Soft As Silk Lotion,Non-pharmaceuticals,1115,2503070359422,,220,40.9091,310.0,,0,0,1,0,1,,,,,,
Diabets TX Lotion,Pharmaceuticals,1116,2503070401268,,150,40,210.0,,0,0,1,0,1,,,,,,
Body Plus Botanics Butter Lotion,Non-pharmaceuticals,1117,2503070404276,,220,40.9091,310.0,,0,0,1,0,1,,,,,,
Botanical Infusion Shea Othmeal Lotion,Non-pharmaceuticals,1118,2503070407246,,220,40.9091,310.0,,0,0,1,0,1,,,,,,
Alcon Malaria Test Kit,Non-pharmaceuticals,1119,2503070529016,,10,50,15.0,,0,0,1,0,1,,,,,,
HIV Test Kit Cubid,Non-pharmaceuticals,1120,2503070533365,,20,100,40.0,,0,0,1,0,1,,,,,,
London Gripe Mixture,Non-pharmaceuticals,1121,2503070602498,,15,46.6667,22.0,,0,0,1,0,1,,,,,,
Bedikof Baby Dry Cough,Non-pharmaceuticals,1122,2503070611315,,9,44.4444,13.0,,0,0,1,0,1,,,,,,
Menthox Cough Child Syr,Non-pharmaceuticals,1123,2503070615504,,8,56.25,12.5,,0,0,1,0,1,,,,,,
Amino Pep Forte Syr,Non-pharmaceuticals,1124,2503070842115,,44.57,45.838,65.0,,0,0,1,0,1,,,,,,
Dicnac Gel,Non-pharmaceuticals,1125,2503070905094,,7.9,89.8734,15.0,,0,0,1,0,1,,,,,,
Chope Eye Drop,Non-pharmaceuticals,1126,2503070934247,,3.8,163.1579,10.0,,0,0,1,0,1,,,,,,
Clavumed 1g Tab,Pharmaceuticals,1127,2503071016409,,48.5,46.3918,71.0,,0,0,1,0,1,,,,,,
Clavumed 625g Tab,Pharmaceuticals,1128,2503071017574,,42.5,45.8824,62.0,,0,0,1,0,1,,,,,,
Clavumed 457mg Susp,Pharmaceuticals,1129,2503071018397,,42.5,45.8824,62.0,,0,0,1,0,1,,,,,,
Metagyl Susp,Pharmaceuticals,1130,2503071054456,,12.8,56.25,20.0,,0,0,1,0,1,,,,,,
Woods Lozenges,Pharmaceuticals,1131,2503071137074,,7.8,53.8462,12.0,,0,0,1,0,1,,,,,,
Omega 3 Fish Oil Valupak,Pharmaceuticals,1132,2503071140340,,50,46,73.0,,0,0,1,0,1,,,,,,
Stomocaine Susp 250ml,Pharmaceuticals,1133,2503071233509,,36.9,49.0515,55.0,,0,0,1,0,1,,,,,,
Shaltoux Cough Syr,Pharmaceuticals,1134,2503071235336,,10.67,49.9531,16.0,,0,0,1,0,1,,,,,,
PROMETHACINE SYR,Pharmaceuticals,1135,2503071241115,,7.8,92.3077,15.0,,0,0,1,0,1,,,,,,
Foligrow Plus Syr,Pharmaceuticals,1136,2503071248114,,39.5,45.5696,57.5,,0,0,1,0,1,,,,,,
Gogynax Pess,Pharmaceuticals,1137,2503071251442,,10.72,49.2537,16.0,,0,0,1,0,1,,,,,,
GR-Mox 500mg Cap,Pharmaceuticals,1138,2503071253118,,12.8,56.25,20.0,,0,0,1,0,1,,,,,,
3-Fer Syr,Pharmaceuticals,1139,2503071255259,,14.54,51.3067,22.0,,0,0,1,0,1,,,,,,
Ancigel O Susp,Pharmaceuticals,1140,2503071259226,,28,64.2857,46.0,,0,0,1,0,1,,,,,,
Ancigel Susp,Pharmaceuticals,1141,2503071259509,,25.3,50.1976,38.0,,0,0,1,0,1,,,,,,
Amovulin 625mg Tab,Pharmaceuticals,1142,2503071303240,,47.5,5.2632,50.0,,0,0,1,0,1,,,,,,
Antagel Susp,Pharmaceuticals,1143,2503071306500,,22,45.4545,32.0,,0,0,1,0,1,,,,,,
Azirocin Cap 500mg,Pharmaceuticals,1144,2503071309266,,13.2,89.3939,25.0,,0,0,1,0,1,,,,,,
Babyvita Drops,Pharmaceuticals,1145,2503071310415,,21.5,48.8372,32.0,,0,0,1,0,1,,,,,,
Carbocistine 2% Syrp,Pharmaceuticals,1146,2503072225145,,12,41.6667,17.0,,0,0,1,0,1,,,,,,
Esomeprazole 20mg Uk,Pharmaceuticals,1147,2503072304147,,5,50,7.5,,0,0,1,0,1,,,,,,
Fastum Gel 20g,Pharmaceuticals,1148,2503072304567,,45,52.2222,68.5,,0,0,1,0,1,,,,,,
Diclolex Spray,Non-pharmaceuticals,1149,2503091908128,,70,55.7143,109.0,,0,0,1,0,1,,,,,,
GR Paracetamol Supp 250mg,Pharmaceuticals,1150,2503091911494,,1.5,233.3333,5.0,,0,0,1,0,1,,,,,,
GR Paracetamol Supp 500mg,Pharmaceuticals,1151,2503091913016,,2,75,3.5,,0,0,1,0,1,,,,,,
Eskadol Cap,Pharmaceuticals,1152,2503091921226,,3,66.6667,5.0,,0,0,1,0,1,,,,,,
GO Cough Syrup,Pharmaceuticals,1153,2503091942597,,9,44.4444,13.0,,0,0,1,0,1,,,,,,
Bedikof Adult Dry Cough Syr,Pharmaceuticals,1154,2503091944218,,12,41.6667,17.0,,0,0,1,0,1,,,,,,
Mucotin Adult ,Pharmaceuticals,1155,2503091945390,,18.5,45.9459,27.0,,0,0,1,0,1,,,,,,
Simvastatin 10mg Tab (Teva),Pharmaceuticals,1156,2503091950141,,13,53.8462,20.0,,0,0,1,0,1,,,,,,
Clopidogrel 75mg Tab Relon Chem,Pharmaceuticals,1157,2503091953043,,40,45,58.0,,0,0,1,0,1,,,,,,
Pilgat 30mg Tab,Pharmaceuticals,1158,2503091955252,,18,50,27.0,,0,0,1,0,1,,,,,,
Fluoxetine 20mg  Cap,Non-pharmaceuticals,1160,2503110023344,,2,50,3.0,,0,0,1,0,1,,,,,,
Atenolol 100mg Tab UK,Pharmaceuticals,1161,2503110027489,,20,62.5,32.5,,0,0,1,0,1,,,,,,
INOPRIL 10/12.5 TAB ,Non-pharmaceuticals,1162,2503110034494,,18,47.2222,26.5,,0,0,1,0,1,,,,,,
Aciclovir 200mg Tab,Pharmaceuticals,1163,2503110041447,,1.47,70.068,2.5,,0,0,1,0,1,,,,,,
Zetworm Susp,Pharmaceuticals,1164,2503110053044,,10,50,15.0,,0,0,1,0,1,,,,,,
Inozith 250mg Cap,Pharmaceuticals,1165,2503110056403,,12,66.6667,20.0,,0,0,1,0,1,,,,,,
Inozith 500mg Cap,Pharmaceuticals,1166,2503110057295,,15,46.6667,22.0,,0,0,1,0,1,,,,,,
Foxitil Tab 500mg,Pharmaceuticals,1167,2503110101578,,3.5,71.4286,6.0,,0,0,1,0,1,,,,,,
Foxitil Tab 250mg,Pharmaceuticals,1168,2503110102520,,2,50,3.0,,0,0,1,0,1,,,,,,
Zevo 750mg Tab,Pharmaceuticals,1169,2503110104340,,6,66.6667,10.0,,0,0,1,0,1,,,,,,
Zolevox 500mg Tab,Pharmaceuticals,1170,2503110105262,,2.6,53.8462,4.0,,0,0,1,0,1,,,,,,
Xatis 500mg Tab,Pharmaceuticals,1171,2503110106313,,4,62.5,6.5,,0,0,1,0,1,,,,,,
O-Cip 500mg Tab,Pharmaceuticals,1172,2503110109048,,12,66.6667,20.0,,0,0,1,0,1,,,,,,
O-Cip TZ Tab ,Pharmaceuticals,1173,2503110110099,,15,53.3333,23.0,,0,0,1,0,1,,,,,,
Dacillin 150mg Cap,Pharmaceuticals,1174,2503110113403,,1,100,2.0,,0,0,1,0,1,,,,,,
Klacid 500mg Tab,Pharmaceuticals,1175,2503110115490,,36,51.3889,54.5,,0,0,1,0,1,,,,,,
Enaphox  40mg/5ml Susp,Pharmaceuticals,1176,2503110117555,,30,53.3333,46.0,,0,0,1,0,1,,,,,,
Azithrin Susp,Pharmaceuticals,1177,2503110119566,,40,50,60.0,,0,0,1,0,1,,,,,,
Rock n Roll Strips Condom 3's,Non-pharmaceuticals,1178,2503122250431,,2,150,5.0,,0,0,1,0,1,,,,,,
Gillette Deo Stick,Non-pharmaceuticals,1179,2503131919541,,67,46.2687,98.0,,0,0,1,0,1,,,,,,
Rogogent Eye/Ear Drop,Pharmaceuticals,1180,2503132108050,,6.14,62.8664,10.0,,0,0,1,0,1,,,,,,
Beechams All In One Syr,Pharmaceuticals,1181,2503181925363,,98,42.8571,140.0,,0,0,1,0,1,,,,,,
Mucolex Adult Syr,Pharmaceuticals,1182,2503191832484,,30,45,43.5,,0,0,1,0,1,,,,,,
Nugel-O Susp,Pharmaceuticals,1183,2504071107203,,47.63,46.9662,70.0,,0,0,1,0,1,,,,,,
Loperon Cap 2mg,,1184,2504131530538,,1.49,235.5705,5.0,,0,0,1,0,1,,,,,,
Salo Cold Syr,Pharmaceuticals,1185,2504131540353,,15.9,50.9434,24.0,,0,0,0,0,1,,,,,,
Chlorpheniramine Tab Local 4mg,,1186,2504131601078,,0.5,300,2.0,,0,0,0,0,1,,,,,,
Osteocare Plus Glucosamine Chond.,,1187,2504190221385,,188.11,45.1279,273.0,,0,0,1,0,1,,,,,,
Accufast Pregnancy Test Kit,Pharmaceuticals,1188,2504190228056,,8,212.5,25.0,,0,0,1,0,1,,,,,,
Dove Roll-on,Non-pharmaceuticals,1189,2505061125207,,20,50,30.0,,0,0,1,0,1,,,,,,
Cotton Pads,Non-pharmaceuticals,1190,2505061141450,,15,100,30.0,,0,0,1,0,1,,,,,,
Prime Energy Drink,,1191,,,28,42.8571,40.0,,0,0,1,0,1,,,,,,
Tampico 500ml,,1192,,,5.08,57.4803,8.0,,0,0,1,0,1,,,,,,
tampico 500ml,,1193,,,5.08,57.4803,8.0,,0,0,1,0,1,,,,,,
jaguar 80ml,,1194,,,12,50,18.0,,0,0,1,0,1,,,,,,
deep heat 72.5ml,,1195,,,69,45.6522,100.5,,0,0,1,0,1,,,,,,
deep freeze 91g,,1196,,,68.7,57.2052,108.0,,0,0,1,0,1,,,,,,
Bread,Non-pharmaceuticals,1197,2505071200598,,19,31.5789,25.0,,0,0,1,0,1,,,,,,
Lil Critters Gummies,Pharmaceuticals,1198,2505071301059,,320,50,480.0,,0,0,1,0,1,,,,,,
Immune Defense,Pharmaceuticals,1199,2505071303046,,250,48,370.0,,0,0,1,0,1,,,,,,
Orgain Organic Protein,Pharmaceuticals,1200,2505071304135,,700,50,1050.0,,0,0,1,0,1,,,,,,
Whey Protein Podium,Pharmaceuticals,1201,2505071318071,,300,50,450.0,,0,0,1,0,1,,,,,,
Tesco Sweetener,Non-pharmaceuticals,1202,2505071321088,,40,50,60.0,,0,0,1,0,1,,,,,,
Lux Bar Soap,Non-pharmaceuticals,1203,2505081000171,,18.33,33.6607,24.5,,0,0,1,0,1,,,,,,
Closeup Paste,Non-pharmaceuticals,1204,2505081010118,,16.7,40.7186,23.5,,0,0,1,0,1,,,,,,
Rexona Bar Soap,,1205,2505081011382,,16,43.75,23.0,,0,0,1,0,1,,,,,,
Imperal Leather,,1206,2505081014369,,14.17,41.1433,20.0,,0,0,1,0,1,,,,,,
Easy On,Non-pharmaceuticals,1207,2505081022272,,22,59.0909,35.0,,0,0,0,0,1,,,,,,
Pepsodent Brush,Non-pharmaceuticals,1208,2505081026454,,2.5,100,5.0,,0,0,1,0,1,,,,,,
Givers Mixture,Non-pharmaceuticals,1209,2505081053146,,27,48.1481,40.0,,0,0,1,0,1,,,,,,
valupak vit c,,1210,,,43.51,44.7943,63.0,,0,0,0,0,0,,,,,,
roll plaster 3'',,1211,,,20,45,29.0,,0,0,1,0,1,,,,,,
cipron eye/ear drop,,1212,,,10,80,18.0,,0,0,1,0,1,,,,,,
Letadium (loperamide),,1213,,,0.44,1036.3636,5.0,,0,0,1,0,1,,,,,,
roll plaster 3'',,1214,,,20,45,29.0,,0,0,1,0,1,,,,,,
cipron eye/ear drop,,1215,,,10,80,18.0,,0,0,1,0,1,,,,,,
dove men care spray,,1216,,,38,40.7895,53.5,,0,0,1,0,1,,,,,,
Pringles,Non-pharmaceuticals,1217,2505190413404,,42.52,39.9341,59.5,,0,0,0,0,1,,,,,,
Rough Rider Extreme,Non-pharmaceuticals,1218,2505190425285,,17.98,66.8521,30.0,,0,0,1,0,1,,,,,,
H&H Potato Chips,,1219,2505190427296,,6,50,9.0,,0,0,1,0,1,,,,,,
French Doughnut,,1220,2505190454476,,1.7,76.4706,3.0,,0,0,1,0,1,,,,,,
Grande Wafer,,1221,2505190458443,,1.7,76.4706,3.0,,0,0,1,0,1,,,,,,
Cereal Bran Cracker,Non-pharmaceuticals,1222,2505190520034,,1.7,105.8824,3.5,,0,0,1,0,1,,,,,,
Retro Cookies,Non-pharmaceuticals,1223,2505190524056,,0.86,74.4186,1.5,,0,0,1,0,1,,,,,,
London Choco Chips Biscuit,,1224,,,5.16,93.7984,10.0,,0,0,0,0,1,,,,,,
Rich In Calcium Biscuit,Non-pharmaceuticals,1225,2505190607506,,6.87,74.6725,12.0,,0,0,1,0,1,,,,,,
folic acid crescent,,1226,,,12.96,54.321,20.0,,0,0,1,0,1,,,,,,
skycef inj 750mg,,1227,,,8.06,48.8834,12.0,,0,0,1,0,1,,,,,,
Gentamycin E/E Drop,,1228,2505260529318,,4.4,127.2727,10.0,,0,0,1,0,1,,,,,,
Femrichh bio-active tab,,1229,,,123,45.122,178.5,,0,0,1,0,1,,,,,,
Speculars 168g,,1230,,,19,57.8947,30.0,,0,0,1,0,1,,,,,,
Speculars 90g,,1231,,,10,50,15.0,,0,0,1,0,1,,,,,,
Speculars 42g,,1232,,,6,50,9.0,,0,0,1,0,1,,,,,,
power horse energy drink,,1234,,,17,47.0588,25.0,,0,0,1,0,1,,,,,,
Magacid Susp 125ml,Pharmaceuticals,1235,2506141635432,,9.76,53.6885,15.0,,0,0,1,0,1,,,,,,
Onocid Cap 20mg,Pharmaceuticals,1236,2506141643482,,0.4,150,1.0,,0,0,1,0,1,,,,,,
Haemoglobin Syr M&G,Pharmaceuticals,1237,2506141701298,,10.89,46.9238,16.0,,0,0,1,0,1,,,,,,
Ibuprofen Susp Vega,Pharmaceuticals,1238,2506141703322,,29.99,50.05,45.0,,0,0,1,0,1,,,,,,
Thontina 75 Mixture,Pharmaceuticals,1239,2506141707528,,60.5,45.4545,88.0,,0,0,1,0,1,,,,,,
Clopidogrel 75mg Tab Exeter,Pharmaceuticals,1240,2506141717466,,34.27,45.9002,50.0,,0,0,1,0,1,,,,,,
Amanat 5mg Tab,Pharmaceuticals,1241,2506141720381,,4,50,6.0,,0,0,1,0,1,,,,,,
feroglobin fizz,,1242,,,84,54.7619,130.0,,0,0,1,0,1,,,,,,
polyfer 50ml,,1243,,,2.5,100,5.0,,0,0,1,0,1,,,,,,
